season,team_abb,player_code,games_with_box,games_played,games_dnp,minutes_total,minutes_avg
2024,ATL,ATL24_P01,44,44,0,1422,32.31818181818182
2024,ATL,ATL24_P02,44,44,0,945,21.477272727272727
2024,ATL,ATL24_P03,44,44,0,759,17.25
2024,ATL,ATL24_P04,44,44,0,590,13.409090909090908
2024,ATL,ATL24_P05,43,43,0,1247,29
2024,ATL,ATL24_P06,39,34,5,1110,32.64705882352941
2024,ATL,ATL24_P07,42,30,12,244,8.133333333333333
2024,ATL,ATL24_P08,28,27,1,424,15.703703703703704
2024,ATL,ATL24_P09,35,26,9,519,19.96153846153846
2024,ATL,ATL24_P10,32,22,10,679,30.863636363636363
2024,ATL,ATL24_P11,30,19,11,341,17.94736842105263
2024,ATL,ATL24_P12,42,19,23,121,6.368421052631579
2024,ATL,ATL24_P13,17,17,0,231,13.588235294117647
2024,ATL,ATL24_P14,8,8,0,143,17.875
2024,ATL,ATL24_P15,6,6,0,187,31.166666666666668
2024,ATL,ATL24_P16,6,6,0,183,30.5
2024,ATL,ATL24_P17,6,6,0,182,30.333333333333332
2024,ATL,ATL24_P18,6,6,0,135,22.5
2024,ATL,ATL24_P19,6,6,0,116,19.333333333333332
2024,ATL,ATL24_P20,5,5,0,184,36.8
2024,ATL,ATL24_P21,5,5,0,163,32.6
2024,ATL,ATL24_P22,5,5,0,156,31.2
2024,ATL,ATL24_P23,5,5,0,145,29
2024,ATL,ATL24_P24,5,5,0,128,25.6
2024,ATL,ATL24_P25,5,5,0,124,24.8
2024,ATL,ATL24_P26,5,5,0,112,22.4
2024,ATL,ATL24_P27,5,5,0,105,21
2024,ATL,ATL24_P28,5,5,0,104,20.8
2024,ATL,ATL24_P29,5,5,0,100,20
2024,ATL,ATL24_P30,5,5,0,95,19
2024,ATL,ATL24_P31,5,5,0,87,17.4
2024,ATL,ATL24_P32,6,5,1,65,13
2024,ATL,ATL24_P33,5,4,1,144,36
2024,ATL,ATL24_P34,4,4,0,135,33.75
2024,ATL,ATL24_P35,4,4,0,127,31.75
2024,ATL,ATL24_P36,4,4,0,125,31.25
2024,ATL,ATL24_P37,4,4,0,125,31.25
2024,ATL,ATL24_P38,4,4,0,123,30.75
2024,ATL,ATL24_P39,4,4,0,120,30
2024,ATL,ATL24_P40,4,4,0,119,29.75
2024,ATL,ATL24_P41,4,4,0,116,29
2024,ATL,ATL24_P42,4,4,0,111,27.75
2024,ATL,ATL24_P43,4,4,0,111,27.75
2024,ATL,ATL24_P44,4,4,0,109,27.25
2024,ATL,ATL24_P45,4,4,0,107,26.75
2024,ATL,ATL24_P46,4,4,0,106,26.5
2024,ATL,ATL24_P47,4,4,0,96,24
2024,ATL,ATL24_P48,4,4,0,83,20.75
2024,ATL,ATL24_P49,5,4,1,82,20.5
2024,ATL,ATL24_P50,4,4,0,81,20.25
2024,ATL,ATL24_P51,5,4,1,75,18.75
2024,ATL,ATL24_P52,4,4,0,72,18
2024,ATL,ATL24_P53,4,4,0,70,17.5
2024,ATL,ATL24_P54,4,4,0,69,17.25
2024,ATL,ATL24_P55,5,4,1,64,16
2024,ATL,ATL24_P56,4,4,0,63,15.75
2024,ATL,ATL24_P57,6,4,2,60,15
2024,ATL,ATL24_P58,5,4,1,56,14
2024,ATL,ATL24_P59,4,4,0,55,13.75
2024,ATL,ATL24_P60,4,4,0,54,13.5
2024,ATL,ATL24_P61,4,4,0,48,12
2024,ATL,ATL24_P62,4,4,0,42,10.5
2024,ATL,ATL24_P63,3,3,0,121,40.333333333333336
2024,ATL,ATL24_P64,3,3,0,109,36.333333333333336
2024,ATL,ATL24_P65,3,3,0,108,36
2024,ATL,ATL24_P66,3,3,0,105,35
2024,ATL,ATL24_P67,4,3,1,99,33
2024,ATL,ATL24_P68,4,3,1,99,33
2024,ATL,ATL24_P69,3,3,0,99,33
2024,ATL,ATL24_P70,4,3,1,97,32.333333333333336
2024,ATL,ATL24_P71,3,3,0,97,32.333333333333336
2024,ATL,ATL24_P72,3,3,0,96,32
2024,ATL,ATL24_P73,3,3,0,95,31.666666666666668
2024,ATL,ATL24_P74,3,3,0,91,30.333333333333332
2024,ATL,ATL24_P75,3,3,0,87,29
2024,ATL,ATL24_P76,3,3,0,87,29
2024,ATL,ATL24_P77,3,3,0,81,27
2024,ATL,ATL24_P78,3,3,0,79,26.333333333333332
2024,ATL,ATL24_P79,3,3,0,79,26.333333333333332
2024,ATL,ATL24_P80,3,3,0,78,26
2024,ATL,ATL24_P81,3,3,0,73,24.333333333333332
2024,ATL,ATL24_P82,3,3,0,68,22.666666666666668
2024,ATL,ATL24_P83,5,3,2,58,19.333333333333332
2024,ATL,ATL24_P84,3,3,0,56,18.666666666666668
2024,ATL,ATL24_P85,4,3,1,55,18.333333333333332
2024,ATL,ATL24_P86,3,3,0,55,18.333333333333332
2024,ATL,ATL24_P87,4,3,1,50,16.666666666666668
2024,ATL,ATL24_P88,3,3,0,49,16.333333333333332
2024,ATL,ATL24_P89,3,3,0,47,15.666666666666666
2024,ATL,ATL24_P90,3,3,0,44,14.666666666666666
2024,ATL,ATL24_P91,3,3,0,43,14.333333333333334
2024,ATL,ATL24_P92,3,3,0,43,14.333333333333334
2024,ATL,ATL24_P93,3,3,0,42,14
2024,ATL,ATL24_P94,4,3,1,42,14
2024,ATL,ATL24_P95,4,3,1,42,14
2024,ATL,ATL24_P96,3,3,0,41,13.666666666666666
2024,ATL,ATL24_P97,3,3,0,40,13.333333333333334
2024,ATL,ATL24_P98,5,3,2,38,12.666666666666666
2024,ATL,ATL24_P99,3,3,0,34,11.333333333333334
2024,ATL,ATL24_P100,3,3,0,33,11
2024,ATL,ATL24_P101,4,3,1,28,9.333333333333334
2024,ATL,ATL24_P102,6,3,3,28,9.333333333333334
2024,ATL,ATL24_P103,3,3,0,26,8.666666666666666
2024,ATL,ATL24_P104,3,3,0,25,8.333333333333334
2024,ATL,ATL24_P105,6,3,3,25,8.333333333333334
2024,ATL,ATL24_P106,3,3,0,18,6
2024,ATL,ATL24_P107,2,2,0,73,36.5
2024,ATL,ATL24_P108,2,2,0,71,35.5
2024,ATL,ATL24_P109,2,2,0,65,32.5
2024,ATL,ATL24_P110,3,2,1,59,29.5
2024,ATL,ATL24_P111,2,2,0,58,29
2024,ATL,ATL24_P112,2,2,0,54,27
2024,ATL,ATL24_P113,2,2,0,52,26
2024,ATL,ATL24_P114,2,2,0,44,22
2024,ATL,ATL24_P115,2,2,0,39,19.5
2024,ATL,ATL24_P116,3,2,1,34,17
2024,ATL,ATL24_P117,2,2,0,33,16.5
2024,ATL,ATL24_P118,3,2,1,28,14
2024,ATL,ATL24_P119,2,2,0,28,14
2024,ATL,ATL24_P120,3,2,1,20,10
2024,ATL,ATL24_P121,5,2,3,20,10
2024,ATL,ATL24_P122,3,2,1,18,9
2024,ATL,ATL24_P123,3,2,1,14,7
2024,ATL,ATL24_P124,3,2,1,14,7
2024,ATL,ATL24_P125,4,2,2,13,6.5
2024,ATL,ATL24_P126,3,2,1,13,6.5
2024,ATL,ATL24_P127,3,2,1,12,6
2024,ATL,ATL24_P128,2,2,0,8,4
2024,ATL,ATL24_P129,4,2,2,7,3.5
2024,ATL,ATL24_P130,3,2,1,3,1.5
2024,ATL,ATL24_P131,1,1,0,41,41
2024,ATL,ATL24_P132,1,1,0,32,32
2024,ATL,ATL24_P133,2,1,1,21,21
2024,ATL,ATL24_P134,1,1,0,18,18
2024,ATL,ATL24_P135,3,1,2,16,16
2024,ATL,ATL24_P136,1,1,0,16,16
2024,ATL,ATL24_P137,2,1,1,14,14
2024,ATL,ATL24_P138,1,1,0,13,13
2024,ATL,ATL24_P139,1,1,0,13,13
2024,ATL,ATL24_P140,1,1,0,11,11
2024,ATL,ATL24_P141,3,1,2,11,11
2024,ATL,ATL24_P142,1,1,0,9,9
2024,ATL,ATL24_P143,1,1,0,9,9
2024,ATL,ATL24_P144,3,1,2,7,7
2024,ATL,ATL24_P145,1,1,0,7,7
2024,ATL,ATL24_P146,4,1,3,6,6
2024,ATL,ATL24_P147,1,1,0,6,6
2024,ATL,ATL24_P148,1,1,0,6,6
2024,ATL,ATL24_P149,1,1,0,6,6
2024,ATL,ATL24_P150,2,1,1,5,5
2024,ATL,ATL24_P151,1,1,0,4,4
2024,ATL,ATL24_P152,1,1,0,4,4
2024,ATL,ATL24_P153,3,1,2,2,2
2024,ATL,ATL24_P154,5,1,4,1,1
2024,ATL,ATL24_P155,1,0,1,0,NA
2024,ATL,ATL24_P156,2,0,2,0,NA
2024,ATL,ATL24_P157,1,0,1,0,NA
2024,ATL,ATL24_P158,1,0,1,0,NA
2024,ATL,ATL24_P159,2,0,2,0,NA
2024,ATL,ATL24_P160,1,0,1,0,NA
2025,ATL,ATL25_P01,49,49,0,1287,26.26530612244898
2025,ATL,ATL25_P02,49,49,0,1258,25.6734693877551
2025,ATL,ATL25_P03,48,48,0,790,16.458333333333332
2025,ATL,ATL25_P04,49,48,1,507,10.5625
2025,ATL,ATL25_P05,47,47,0,1592,33.87234042553192
2025,ATL,ATL25_P06,49,45,4,824,18.31111111111111
2025,ATL,ATL25_P07,45,44,1,861,19.568181818181817
2025,ATL,ATL25_P08,49,44,5,401,9.113636363636363
2025,ATL,ATL25_P09,44,38,6,1304,34.31578947368421
2025,ATL,ATL25_P10,38,32,6,866,27.0625
2025,ATL,ATL25_P11,42,16,26,64,4
2025,ATL,ATL25_P12,19,12,7,30,2.5
2025,ATL,ATL25_P13,8,8,0,235,29.375
2025,ATL,ATL25_P14,8,8,0,232,29
2025,ATL,ATL25_P15,8,8,0,217,27.125
2025,ATL,ATL25_P16,8,8,0,202,25.25
2025,ATL,ATL25_P17,7,7,0,210,30
2025,ATL,ATL25_P18,7,7,0,146,20.857142857142858
2025,ATL,ATL25_P19,8,6,2,85,14.166666666666666
2025,ATL,ATL25_P20,8,6,2,81,13.5
2025,ATL,ATL25_P21,5,5,0,165,33
2025,ATL,ATL25_P22,5,5,0,146,29.2
2025,ATL,ATL25_P23,5,5,0,145,29
2025,ATL,ATL25_P24,5,5,0,142,28.4
2025,ATL,ATL25_P25,5,5,0,120,24
2025,ATL,ATL25_P26,5,5,0,118,23.6
2025,ATL,ATL25_P27,5,5,0,112,22.4
2025,ATL,ATL25_P28,5,5,0,107,21.4
2025,ATL,ATL25_P29,5,5,0,102,20.4
2025,ATL,ATL25_P30,5,5,0,79,15.8
2025,ATL,ATL25_P31,5,5,0,71,14.2
2025,ATL,ATL25_P32,6,5,1,57,11.4
2025,ATL,ATL25_P33,8,5,3,26,5.2
2025,ATL,ATL25_P34,4,4,0,134,33.5
2025,ATL,ATL25_P35,4,4,0,129,32.25
2025,ATL,ATL25_P36,4,4,0,126,31.5
2025,ATL,ATL25_P37,4,4,0,123,30.75
2025,ATL,ATL25_P38,5,4,1,119,29.75
2025,ATL,ATL25_P39,4,4,0,118,29.5
2025,ATL,ATL25_P40,4,4,0,115,28.75
2025,ATL,ATL25_P41,4,4,0,113,28.25
2025,ATL,ATL25_P42,4,4,0,113,28.25
2025,ATL,ATL25_P43,4,4,0,113,28.25
2025,ATL,ATL25_P44,4,4,0,98,24.5
2025,ATL,ATL25_P45,4,4,0,89,22.25
2025,ATL,ATL25_P46,4,4,0,86,21.5
2025,ATL,ATL25_P47,4,4,0,84,21
2025,ATL,ATL25_P48,4,4,0,77,19.25
2025,ATL,ATL25_P49,4,4,0,77,19.25
2025,ATL,ATL25_P50,4,4,0,68,17
2025,ATL,ATL25_P51,4,4,0,54,13.5
2025,ATL,ATL25_P52,5,4,1,51,12.75
2025,ATL,ATL25_P53,5,4,1,51,12.75
2025,ATL,ATL25_P54,4,4,0,43,10.75
2025,ATL,ATL25_P55,4,4,0,41,10.25
2025,ATL,ATL25_P56,5,4,1,38,9.5
2025,ATL,ATL25_P57,4,4,0,35,8.75
2025,ATL,ATL25_P58,5,4,1,14,3.5
2025,ATL,ATL25_P59,3,3,0,107,35.666666666666664
2025,ATL,ATL25_P60,3,3,0,107,35.666666666666664
2025,ATL,ATL25_P61,3,3,0,105,35
2025,ATL,ATL25_P62,3,3,0,103,34.333333333333336
2025,ATL,ATL25_P63,3,3,0,103,34.333333333333336
2025,ATL,ATL25_P64,3,3,0,99,33
2025,ATL,ATL25_P65,3,3,0,98,32.666666666666664
2025,ATL,ATL25_P66,3,3,0,98,32.666666666666664
2025,ATL,ATL25_P67,3,3,0,97,32.333333333333336
2025,ATL,ATL25_P68,3,3,0,95,31.666666666666668
2025,ATL,ATL25_P69,3,3,0,95,31.666666666666668
2025,ATL,ATL25_P70,3,3,0,94,31.333333333333332
2025,ATL,ATL25_P71,3,3,0,91,30.333333333333332
2025,ATL,ATL25_P72,4,3,1,89,29.666666666666668
2025,ATL,ATL25_P73,3,3,0,89,29.666666666666668
2025,ATL,ATL25_P74,3,3,0,87,29
2025,ATL,ATL25_P75,4,3,1,84,28
2025,ATL,ATL25_P76,3,3,0,83,27.666666666666668
2025,ATL,ATL25_P77,3,3,0,83,27.666666666666668
2025,ATL,ATL25_P78,3,3,0,81,27
2025,ATL,ATL25_P79,3,3,0,80,26.666666666666668
2025,ATL,ATL25_P80,5,3,2,80,26.666666666666668
2025,ATL,ATL25_P81,3,3,0,76,25.333333333333332
2025,ATL,ATL25_P82,3,3,0,68,22.666666666666668
2025,ATL,ATL25_P83,3,3,0,67,22.333333333333332
2025,ATL,ATL25_P84,5,3,2,65,21.666666666666668
2025,ATL,ATL25_P85,3,3,0,64,21.333333333333332
2025,ATL,ATL25_P86,3,3,0,63,21
2025,ATL,ATL25_P87,3,3,0,62,20.666666666666668
2025,ATL,ATL25_P88,3,3,0,57,19
2025,ATL,ATL25_P89,3,3,0,56,18.666666666666668
2025,ATL,ATL25_P90,3,3,0,55,18.333333333333332
2025,ATL,ATL25_P91,3,3,0,55,18.333333333333332
2025,ATL,ATL25_P92,3,3,0,52,17.333333333333332
2025,ATL,ATL25_P93,3,3,0,49,16.333333333333332
2025,ATL,ATL25_P94,3,3,0,49,16.333333333333332
2025,ATL,ATL25_P95,4,3,1,49,16.333333333333332
2025,ATL,ATL25_P96,3,3,0,46,15.333333333333334
2025,ATL,ATL25_P97,3,3,0,45,15
2025,ATL,ATL25_P98,3,3,0,45,15
2025,ATL,ATL25_P99,3,3,0,44,14.666666666666666
2025,ATL,ATL25_P100,4,3,1,44,14.666666666666666
2025,ATL,ATL25_P101,3,3,0,41,13.666666666666666
2025,ATL,ATL25_P102,3,3,0,40,13.333333333333334
2025,ATL,ATL25_P103,3,3,0,39,13
2025,ATL,ATL25_P104,3,3,0,35,11.666666666666666
2025,ATL,ATL25_P105,3,3,0,34,11.333333333333334
2025,ATL,ATL25_P106,3,3,0,22,7.333333333333333
2025,ATL,ATL25_P107,3,3,0,20,6.666666666666667
2025,ATL,ATL25_P108,4,3,1,19,6.333333333333333
2025,ATL,ATL25_P109,3,3,0,14,4.666666666666667
2025,ATL,ATL25_P110,4,3,1,3,1
2025,ATL,ATL25_P111,2,2,0,77,38.5
2025,ATL,ATL25_P112,4,2,2,62,31
2025,ATL,ATL25_P113,3,2,1,61,30.5
2025,ATL,ATL25_P114,2,2,0,57,28.5
2025,ATL,ATL25_P115,2,2,0,57,28.5
2025,ATL,ATL25_P116,3,2,1,54,27
2025,ATL,ATL25_P117,3,2,1,49,24.5
2025,ATL,ATL25_P118,3,2,1,46,23
2025,ATL,ATL25_P119,4,2,2,45,22.5
2025,ATL,ATL25_P120,2,2,0,43,21.5
2025,ATL,ATL25_P121,2,2,0,38,19
2025,ATL,ATL25_P122,3,2,1,37,18.5
2025,ATL,ATL25_P123,2,2,0,34,17
2025,ATL,ATL25_P124,3,2,1,34,17
2025,ATL,ATL25_P125,4,2,2,33,16.5
2025,ATL,ATL25_P126,2,2,0,31,15.5
2025,ATL,ATL25_P127,3,2,1,31,15.5
2025,ATL,ATL25_P128,3,2,1,30,15
2025,ATL,ATL25_P129,2,2,0,29,14.5
2025,ATL,ATL25_P130,2,2,0,28,14
2025,ATL,ATL25_P131,2,2,0,28,14
2025,ATL,ATL25_P132,3,2,1,27,13.5
2025,ATL,ATL25_P133,3,2,1,26,13
2025,ATL,ATL25_P134,2,2,0,20,10
2025,ATL,ATL25_P135,2,2,0,18,9
2025,ATL,ATL25_P136,2,2,0,18,9
2025,ATL,ATL25_P137,3,2,1,17,8.5
2025,ATL,ATL25_P138,3,2,1,17,8.5
2025,ATL,ATL25_P139,2,2,0,16,8
2025,ATL,ATL25_P140,4,2,2,12,6
2025,ATL,ATL25_P141,2,2,0,9,4.5
2025,ATL,ATL25_P142,3,2,1,8,4
2025,ATL,ATL25_P143,3,2,1,4,2
2025,ATL,ATL25_P144,3,2,1,3,1.5
2025,ATL,ATL25_P145,1,1,0,34,34
2025,ATL,ATL25_P146,2,1,1,33,33
2025,ATL,ATL25_P147,3,1,2,31,31
2025,ATL,ATL25_P148,1,1,0,26,26
2025,ATL,ATL25_P149,1,1,0,25,25
2025,ATL,ATL25_P150,2,1,1,25,25
2025,ATL,ATL25_P151,2,1,1,24,24
2025,ATL,ATL25_P152,1,1,0,24,24
2025,ATL,ATL25_P153,2,1,1,21,21
2025,ATL,ATL25_P154,1,1,0,20,20
2025,ATL,ATL25_P155,3,1,2,18,18
2025,ATL,ATL25_P156,1,1,0,18,18
2025,ATL,ATL25_P157,2,1,1,18,18
2025,ATL,ATL25_P158,1,1,0,17,17
2025,ATL,ATL25_P159,2,1,1,15,15
2025,ATL,ATL25_P160,1,1,0,14,14
2025,ATL,ATL25_P161,3,1,2,12,12
2025,ATL,ATL25_P162,1,1,0,12,12
2025,ATL,ATL25_P163,1,1,0,12,12
2025,ATL,ATL25_P164,2,1,1,10,10
2025,ATL,ATL25_P165,1,1,0,9,9
2025,ATL,ATL25_P166,1,1,0,7,7
2025,ATL,ATL25_P167,1,1,0,6,6
2025,ATL,ATL25_P168,1,1,0,5,5
2025,ATL,ATL25_P169,1,1,0,2,2
2025,ATL,ATL25_P170,3,0,3,0,NA
2025,ATL,ATL25_P171,1,0,1,0,NA
2025,ATL,ATL25_P172,1,0,1,0,NA
2025,ATL,ATL25_P173,3,0,3,0,NA
2025,ATL,ATL25_P174,2,0,2,0,NA
2025,ATL,ATL25_P175,1,0,1,0,NA
2025,ATL,ATL25_P176,3,0,3,0,NA
2025,ATL,ATL25_P177,3,0,3,0,NA
2025,ATL,ATL25_P178,2,0,2,0,NA
2025,BRAZIL,BRAZIL25_P01,2,2,0,54,27
2025,BRAZIL,BRAZIL25_P02,2,2,0,46,23
2025,BRAZIL,BRAZIL25_P03,2,2,0,45,22.5
2025,BRAZIL,BRAZIL25_P04,2,2,0,40,20
2025,BRAZIL,BRAZIL25_P05,2,2,0,32,16
2025,BRAZIL,BRAZIL25_P06,2,2,0,31,15.5
2025,BRAZIL,BRAZIL25_P07,2,2,0,31,15.5
2025,BRAZIL,BRAZIL25_P08,2,2,0,29,14.5
2025,BRAZIL,BRAZIL25_P09,2,2,0,26,13
2025,BRAZIL,BRAZIL25_P10,2,2,0,24,12
2025,BRAZIL,BRAZIL25_P11,2,2,0,23,11.5
2025,BRAZIL,BRAZIL25_P12,2,2,0,19,9.5
2025,BRAZIL,BRAZIL25_P13,1,1,0,21,21
2025,BRAZIL,BRAZIL25_P14,1,1,0,20,20
2025,BRAZIL,BRAZIL25_P15,1,1,0,19,19
2025,BRAZIL,BRAZIL25_P16,1,1,0,19,19
2025,BRAZIL,BRAZIL25_P17,1,1,0,18,18
2025,BRAZIL,BRAZIL25_P18,1,1,0,18,18
2025,BRAZIL,BRAZIL25_P19,1,1,0,17,17
2025,BRAZIL,BRAZIL25_P20,1,1,0,16,16
2025,BRAZIL,BRAZIL25_P21,1,1,0,16,16
2025,BRAZIL,BRAZIL25_P22,1,1,0,15,15
2025,BRAZIL,BRAZIL25_P23,1,1,0,15,15
2025,BRAZIL,BRAZIL25_P24,1,1,0,14,14
2025,BRAZIL,BRAZIL25_P25,1,1,0,13,13
2025,BRAZIL,BRAZIL25_P26,1,1,0,13,13
2025,BRAZIL,BRAZIL25_P27,1,1,0,12,12
2025,BRAZIL,BRAZIL25_P28,1,1,0,12,12
2025,BRAZIL,BRAZIL25_P29,1,1,0,12,12
2025,BRAZIL,BRAZIL25_P30,1,1,0,12,12
2025,BRAZIL,BRAZIL25_P31,1,1,0,11,11
2025,BRAZIL,BRAZIL25_P32,1,1,0,11,11
2025,BRAZIL,BRAZIL25_P33,1,1,0,11,11
2025,BRAZIL,BRAZIL25_P34,1,1,0,10,10
2025,BRAZIL,BRAZIL25_P35,1,1,0,10,10
2025,BRAZIL,BRAZIL25_P36,1,1,0,10,10
2025,BRAZIL,BRAZIL25_P37,1,1,0,9,9
2025,BRAZIL,BRAZIL25_P38,1,1,0,9,9
2025,BRAZIL,BRAZIL25_P39,1,1,0,8,8
2025,BRAZIL,BRAZIL25_P40,1,1,0,7,7
2025,BRAZIL,BRAZIL25_P41,1,1,0,7,7
2025,BRAZIL,BRAZIL25_P42,1,1,0,5,5
2025,BRAZIL,BRAZIL25_P43,1,1,0,5,5
2025,BRAZIL,BRAZIL25_P44,1,1,0,5,5
2025,BRAZIL,BRAZIL25_P45,1,0,1,0,NA
2024,CHI,CHI24_P01,42,42,0,995,23.69047619047619
2024,CHI,CHI24_P02,42,41,1,797,19.4390243902439
2024,CHI,CHI24_P03,40,37,3,599,16.18918918918919
2024,CHI,CHI24_P04,41,36,5,1147,31.86111111111111
2024,CHI,CHI24_P05,42,36,6,690,19.166666666666668
2024,CHI,CHI24_P06,40,35,5,902,25.771428571428572
2024,CHI,CHI24_P07,41,34,7,463,13.617647058823529
2024,CHI,CHI24_P08,38,33,5,887,26.87878787878788
2024,CHI,CHI24_P09,28,28,0,894,31.928571428571427
2024,CHI,CHI24_P10,42,28,14,264,9.428571428571429
2024,CHI,CHI24_P11,18,17,1,330,19.41176470588235
2024,CHI,CHI24_P12,18,16,2,133,8.3125
2024,CHI,CHI24_P13,36,11,25,282,25.636363636363637
2024,CHI,CHI24_P14,18,7,11,37,5.285714285714286
2024,CHI,CHI24_P15,5,5,0,158,31.6
2024,CHI,CHI24_P16,5,5,0,132,26.4
2024,CHI,CHI24_P17,5,5,0,109,21.8
2024,CHI,CHI24_P18,5,5,0,94,18.8
2024,CHI,CHI24_P19,4,4,0,154,38.5
2024,CHI,CHI24_P20,4,4,0,146,36.5
2024,CHI,CHI24_P21,4,4,0,139,34.75
2024,CHI,CHI24_P22,4,4,0,136,34
2024,CHI,CHI24_P23,4,4,0,130,32.5
2024,CHI,CHI24_P24,4,4,0,129,32.25
2024,CHI,CHI24_P25,4,4,0,129,32.25
2024,CHI,CHI24_P26,4,4,0,127,31.75
2024,CHI,CHI24_P27,4,4,0,127,31.75
2024,CHI,CHI24_P28,5,4,1,126,31.5
2024,CHI,CHI24_P29,4,4,0,123,30.75
2024,CHI,CHI24_P30,4,4,0,123,30.75
2024,CHI,CHI24_P31,4,4,0,120,30
2024,CHI,CHI24_P32,4,4,0,115,28.75
2024,CHI,CHI24_P33,4,4,0,110,27.5
2024,CHI,CHI24_P34,4,4,0,110,27.5
2024,CHI,CHI24_P35,4,4,0,110,27.5
2024,CHI,CHI24_P36,4,4,0,110,27.5
2024,CHI,CHI24_P37,4,4,0,110,27.5
2024,CHI,CHI24_P38,4,4,0,108,27
2024,CHI,CHI24_P39,4,4,0,105,26.25
2024,CHI,CHI24_P40,4,4,0,103,25.75
2024,CHI,CHI24_P41,4,4,0,100,25
2024,CHI,CHI24_P42,4,4,0,94,23.5
2024,CHI,CHI24_P43,4,4,0,93,23.25
2024,CHI,CHI24_P44,4,4,0,87,21.75
2024,CHI,CHI24_P45,4,4,0,86,21.5
2024,CHI,CHI24_P46,4,4,0,85,21.25
2024,CHI,CHI24_P47,4,4,0,84,21
2024,CHI,CHI24_P48,4,4,0,81,20.25
2024,CHI,CHI24_P49,4,4,0,79,19.75
2024,CHI,CHI24_P50,4,4,0,78,19.5
2024,CHI,CHI24_P51,4,4,0,77,19.25
2024,CHI,CHI24_P52,4,4,0,71,17.75
2024,CHI,CHI24_P53,4,4,0,69,17.25
2024,CHI,CHI24_P54,4,4,0,67,16.75
2024,CHI,CHI24_P55,4,4,0,62,15.5
2024,CHI,CHI24_P56,4,4,0,62,15.5
2024,CHI,CHI24_P57,4,4,0,60,15
2024,CHI,CHI24_P58,4,4,0,59,14.75
2024,CHI,CHI24_P59,4,4,0,58,14.5
2024,CHI,CHI24_P60,4,4,0,53,13.25
2024,CHI,CHI24_P61,5,4,1,52,13
2024,CHI,CHI24_P62,4,4,0,52,13
2024,CHI,CHI24_P63,4,4,0,49,12.25
2024,CHI,CHI24_P64,4,4,0,49,12.25
2024,CHI,CHI24_P65,4,4,0,24,6
2024,CHI,CHI24_P66,4,4,0,17,4.25
2024,CHI,CHI24_P67,3,3,0,112,37.333333333333336
2024,CHI,CHI24_P68,3,3,0,107,35.666666666666664
2024,CHI,CHI24_P69,3,3,0,104,34.666666666666664
2024,CHI,CHI24_P70,3,3,0,103,34.333333333333336
2024,CHI,CHI24_P71,3,3,0,102,34
2024,CHI,CHI24_P72,3,3,0,101,33.666666666666664
2024,CHI,CHI24_P73,3,3,0,100,33.333333333333336
2024,CHI,CHI24_P74,3,3,0,96,32
2024,CHI,CHI24_P75,3,3,0,92,30.666666666666668
2024,CHI,CHI24_P76,3,3,0,90,30
2024,CHI,CHI24_P77,3,3,0,89,29.666666666666668
2024,CHI,CHI24_P78,4,3,1,89,29.666666666666668
2024,CHI,CHI24_P79,5,3,2,84,28
2024,CHI,CHI24_P80,3,3,0,83,27.666666666666668
2024,CHI,CHI24_P81,3,3,0,76,25.333333333333332
2024,CHI,CHI24_P82,4,3,1,71,23.666666666666668
2024,CHI,CHI24_P83,3,3,0,70,23.333333333333332
2024,CHI,CHI24_P84,3,3,0,66,22
2024,CHI,CHI24_P85,3,3,0,65,21.666666666666668
2024,CHI,CHI24_P86,4,3,1,57,19
2024,CHI,CHI24_P87,3,3,0,56,18.666666666666668
2024,CHI,CHI24_P88,3,3,0,52,17.333333333333332
2024,CHI,CHI24_P89,3,3,0,51,17
2024,CHI,CHI24_P90,4,3,1,50,16.666666666666668
2024,CHI,CHI24_P91,4,3,1,47,15.666666666666666
2024,CHI,CHI24_P92,3,3,0,47,15.666666666666666
2024,CHI,CHI24_P93,4,3,1,45,15
2024,CHI,CHI24_P94,3,3,0,42,14
2024,CHI,CHI24_P95,4,3,1,41,13.666666666666666
2024,CHI,CHI24_P96,3,3,0,41,13.666666666666666
2024,CHI,CHI24_P97,3,3,0,39,13
2024,CHI,CHI24_P98,4,3,1,39,13
2024,CHI,CHI24_P99,3,3,0,31,10.333333333333334
2024,CHI,CHI24_P100,3,3,0,31,10.333333333333334
2024,CHI,CHI24_P101,3,3,0,30,10
2024,CHI,CHI24_P102,4,3,1,28,9.333333333333334
2024,CHI,CHI24_P103,4,3,1,28,9.333333333333334
2024,CHI,CHI24_P104,4,3,1,23,7.666666666666667
2024,CHI,CHI24_P105,4,2,2,74,37
2024,CHI,CHI24_P106,3,2,1,67,33.5
2024,CHI,CHI24_P107,3,2,1,66,33
2024,CHI,CHI24_P108,4,2,2,48,24
2024,CHI,CHI24_P109,3,2,1,47,23.5
2024,CHI,CHI24_P110,6,2,4,47,23.5
2024,CHI,CHI24_P111,4,2,2,41,20.5
2024,CHI,CHI24_P112,2,2,0,39,19.5
2024,CHI,CHI24_P113,3,2,1,34,17
2024,CHI,CHI24_P114,3,2,1,29,14.5
2024,CHI,CHI24_P115,3,2,1,22,11
2024,CHI,CHI24_P116,3,2,1,21,10.5
2024,CHI,CHI24_P117,4,2,2,19,9.5
2024,CHI,CHI24_P118,5,2,3,17,8.5
